price,type,bathroom,size,location
64999.0,Apartment,2.0,1100.0,"Marafid Tower, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi"
45000.0,Apartment,2.0,665.0,"Lake City Tower, Lake Almas East, Jumeirah Lake Towers, Dubai"
,Apartment,2.0,720.0,"The Gate Tower 3, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
390000.0,Apartment,5.0,3545.0,"The Residences 1, The Residences, Downtown Dubai, Dubai"
125000.0,Apartment,4.0,2100.0,"Amaya Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
180000.0,Apartment,3.0,1170.0,"Dubai Marina Moon, Dubai Marina, Dubai"
160000.0,Apartment,3.0,1741.0,"The cove, Dubai Creek Harbour (The Lagoons), Dubai"
65000.0,Apartment,2.0,936.0,"Zahra Apartments 2A, Zahra Apartments, Town Square, Dubai"
130000.0,Apartment,2.0,700.0,"Dubai Marina Moon, Dubai Marina, Dubai"
150000.0,Apartment,4.0,2535.0,"Building E, Al Zeina, Al Raha Beach, Abu Dhabi"
54999.0,Villa,3.0,1960.0,"Centaury, The Roots DAMAC Hills 2, Dubai"
75000.0,Apartment,2.0,900.0,"Ansam 3, Ansam, Yas Island, Abu Dhabi"
500000.0,Villa,7.0,6000.0,"Umm Suqeim 2 Villas, Umm Suqeim 2, Umm Suqeim, Dubai"
300000.0,Villa,5.0,5000.0,"Umm Suqeim 2 Villas, Umm Suqeim 2, Umm Suqeim, Dubai"
400000.0,Villa,5.0,4500.0,"Jumeirah 1 Villas, Jumeirah 1, Jumeirah, Dubai"
250000.0,Apartment,5.0,2918.0,"Murjan 5, Murjan, Jumeirah Beach Residence, Dubai"
85000.0,Villa,4.0,2404.0,"Centaury, The Roots DAMAC Hills 2, Dubai"
38000.0,Apartment,1.0,504.0,"Al Ramth 07, Al Ramth, Remraam, Dubai"
450000.0,Villa,6.0,10500.0,"Cluster 17, Jumeirah Islands, Dubai"
225000.0,Villa,5.0,3800.0,"Jumeirah 3 Villas, Jumeirah 3, Jumeirah, Dubai"
400000.0,Villa,6.0,5000.0,"Jumeirah 2 Villas, Jumeirah 2, Jumeirah, Dubai"
45000.0,Apartment,2.0,801.0,"Leerbach Palace Tower, Arjan, Dubai"
450000.0,Villa,7.0,6800.0,"Jumeirah 2 Villas, Jumeirah 2, Jumeirah, Dubai"
550000.0,Villa,6.0,6800.0,"Jumeirah 2 Villas, Jumeirah 2, Jumeirah, Dubai"
220000.0,Villa,4.0,4700.0,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai"
42000.0,Apartment,2.0,846.0,"The Corner, Arjan, Dubai"
82000.0,Apartment,2.0,890.0,"Canal Residence, Al Reem Island, Abu Dhabi"
70000.0,Apartment,2.0,785.0,"Wilton Terraces 1, Mohammed Bin Rashid City, Dubai"
179900.0,Apartment,4.0,1544.0,"Damac Heights, Dubai Marina, Dubai"
100000.0,Townhouse,4.0,1894.0,"Amaranta, Villanova, Dubai Land, Dubai"
170000.0,Apartment,4.0,2055.0,"Abu Keibal, Shoreline Apartments, Palm Jumeirah, Dubai"
22000.0,Apartment,1.0,500.0,"Khalifa City A, Khalifa City, Abu Dhabi"
75000.0,Apartment,2.0,1044.0,"Waters Edge, Yas Island, Abu Dhabi"
70000.0,Apartment,1.0,520.0,"Damac Maison The Distinction, Downtown Dubai, Dubai"
260000.0,Apartment,3.0,1775.0,"B1, The Hills B, The Hills, Dubai"
55000.0,Apartment,2.0,1380.0,"Trafalgar Central, CBD (Central Business District), International City, Dubai"
320000.0,Villa,7.0,15004.0,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai"
89900.0,Apartment,1.0,446.0,"The Palm Tower, Palm Jumeirah, Dubai"
205000.0,Apartment,2.0,1394.0,"Sunrise Bay Tower 2, EMAAR Beachfront, Dubai Harbour, Dubai"
110000.0,Apartment,2.0,1105.0,"MINA by Azizi, Palm Jumeirah, Dubai"
115000.0,Apartment,2.0,1101.0,"Maurya, Grandeur Residences, Palm Jumeirah, Dubai"
35000.0,Apartment,1.0,540.0,"Chaimaa Premiere, Jumeirah Village Circle, Dubai"
75000.0,Apartment,1.0,527.0,"Silverene Tower B, Silverene, Dubai Marina, Dubai"
50000.0,Villa,3.0,100.0,"Al Riffa, Ras Al Khaimah"
50000.0,Apartment,1.0,440.0,"New Dubai Gate 2, Lake Elucio, Jumeirah Lake Towers, Dubai"
14000.0,Apartment,1.0,640.0,"Horizon Towers, Ajman Downtown, Ajman"
20000.0,Apartment,1.0,950.0,"Al Mahatta, Al Qasemiya, Sharjah"
60000.0,Townhouse,3.0,1355.0,"Al Ghadeer 2, Al Ghadeer, Abu Dhabi"
54998.0,Apartment,2.0,957.0,"Art XV, Business Bay, Dubai"
400000.0,Apartment,4.0,1939.0,"Jumeirah Gate Tower 1, The Address Jumeirah Resort and Spa, Jumeirah Beach Residence, Dubai"
58000.0,Apartment,1.0,478.0,"Collective, Dubai Hills Estate, Dubai"
30000.0,Apartment,1.0,480.0,"Binghatti Diamonds, Dubai Silicon Oasis, Dubai"
22000.0,Apartment,1.0,473.0,"Persia Cluster, International City, Dubai"
300000.0,Villa,4.0,4500.0,"Umm Suqeim 2 Villas, Umm Suqeim 2, Umm Suqeim, Dubai"
30000.0,Apartment,1.0,407.0,"Carson, The Drive, DAMAC Hills, Dubai"
238000.0,Apartment,3.0,1541.0,"Vida Residence 2, Vida Residence, The Hills, Dubai"
215000.0,Apartment,2.0,1370.0,"Sunrise Bay, EMAAR Beachfront, Dubai Harbour, Dubai"
90000.0,Villa,4.0,1657.0,"Warsan Village, International City, Dubai"
100000.0,Apartment,1.0,667.0,"St. Regis, Saadiyat Beach, Saadiyat Island, Abu Dhabi"
105000.0,Apartment,2.0,1184.0,"Al Manal Tower, Sheikh Zayed Road, Dubai"
59000.0,Penthouse,2.0,545.0,"Barsha Valley, Al Barsha 1, Al Barsha, Dubai"
350000.0,Compound,7.0,12000.0,"Hor Al Anz Street, Hor Al Anz, Deira, Dubai"
74200.0,Apartment,2.0,861.0,"Canal Residence, Al Reem Island, Abu Dhabi"
83000.0,Apartment,2.0,924.0,"Mayan 2, Mayan, Yas Island, Abu Dhabi"
60000.0,Apartment,1.0,490.0,"Collective, Dubai Hills Estate, Dubai"
950000.0,Villa,7.0,10500.0,"HIDD Al Saadiyat, Saadiyat Island, Abu Dhabi"
110000.0,Apartment,4.0,1951.0,"Lake Point Tower, Lake Almas West, Jumeirah Lake Towers, Dubai"
130000.0,Apartment,3.0,1396.0,"Al Naseem Residences C, Al Bandar, Al Raha Beach, Abu Dhabi"
45000.0,Apartment,2.0,774.0,"Al Barsha South 3, Al Barsha South, Al Barsha, Dubai"
,Villa,6.0,14900.0,"Signature Villas Frond E, Signature Villas, Palm Jumeirah, Dubai"
110000.0,Apartment,3.0,1451.0,"Sadaf 6, Sadaf, Jumeirah Beach Residence, Dubai"
18000.0,Apartment,1.0,850.0,"Al Naemiyah, Ajman"
60000.0,Apartment,3.0,1250.0,"Leerbach Palace Tower, Arjan, Dubai"
230000.0,Villa,4.0,3196.0,"Casa, Arabian Ranches 2, Dubai"
16000.0,Apartment,1.0,750.0,"Al Naimiya, Al Naemiyah, Ajman"
750000.0,Villa,6.0,5600.0,"Jumeirah 1 Villas, Jumeirah 1, Jumeirah, Dubai"
85000.0,Apartment,3.0,1288.0,"SBO Tower, Al Barsha 1, Al Barsha, Dubai"
390000.0,Penthouse,4.0,2048.0,"Palm View, Dubai Media City, Dubai"
95000.0,Villa,4.0,2424.0,"Desert Style, Al Reef Villas, Al Reef, Abu Dhabi"
10000.0,Apartment,1.0,390.0,"Muwaileh 29 Building, Muwaileh, Sharjah"
75000.0,Apartment,3.0,1067.0,"Waters Edge, Yas Island, Abu Dhabi"
110000.0,Apartment,3.0,1432.0,"Sadaf 7, Sadaf, Jumeirah Beach Residence, Dubai"
140000.0,Villa,5.0,3500.0,"Khalifa City A, Khalifa City, Abu Dhabi"
44999.0,Apartment,2.0,962.0,"SPICA Residential, Jumeirah Village Circle, Dubai"
54399.0,Apartment,1.0,1139.0,"Nadd Al Hammar, Dubai"
120000.0,Apartment,1.0,812.0,"Umm Suqeim 3, Umm Suqeim, Dubai"
195000.0,Apartment,4.0,2200.0,"Ansam 1, Ansam, Yas Island, Abu Dhabi"
75000.0,Apartment,2.0,1257.0,"DAMAC Maison Canal Views, Business Bay, Dubai"
66999.0,Apartment,3.0,1400.0,"Lilac Residence, Al Jaddaf, Dubai"
115000.0,Apartment,2.0,905.0,"BLVD Heights Tower 2, BLVD Heights, Downtown Dubai, Dubai"
289500.0,Apartment,4.0,2256.0,"Al Das, Shoreline Apartments, Palm Jumeirah, Dubai"
135000.0,Apartment,3.0,1300.0,"DAMAC Majestine, Business Bay, Dubai"
70000.0,Apartment,2.0,1000.0,"Al Beed Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
135000.0,Apartment,3.0,2067.0,"Al Seef Tower, Dubai Marina, Dubai"
65995.0,Apartment,3.0,1210.0,"Marina Bay, City Of Lights, Al Reem Island, Abu Dhabi"
105000.0,Apartment,3.0,1722.0,"MAG 5, Marina Square, Al Reem Island, Abu Dhabi"
99999.0,Apartment,4.0,1750.0,"Beach Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
159999.0,Apartment,5.0,2600.0,"The Wave, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi"
62998.0,Apartment,2.0,1190.0,"Baheen Tower, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi"
69000.0,Villa,4.0,1600.0,"Mirdif Villas, Mirdif, Dubai"
55000.0,Apartment,2.0,871.0,"Marina Heights 2, Marina Square, Al Reem Island, Abu Dhabi"
72000.0,Apartment,3.0,1120.0,"Marina Heights 2, Marina Square, Al Reem Island, Abu Dhabi"
279999.0,Townhouse,5.0,3950.0,"Canal Residence, Al Reem Island, Abu Dhabi"
49998.0,Apartment,2.0,850.0,"The Gate Tower 3, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
80000.0,Apartment,1.0,733.0,"The Fairways West, The Fairways, The Views, Dubai"
145000.0,Apartment,4.0,1882.0,"Murjan 6, Murjan, Jumeirah Beach Residence, Dubai"
40000.0,Apartment,1.0,460.0,"Vincitore Boulevard, Arjan, Dubai"
159999.0,Apartment,2.0,1173.0,"5242, Dubai Marina, Dubai"
109999.0,Apartment,1.0,668.0,"5242, Dubai Marina, Dubai"
50000.0,Apartment,2.0,920.0,"Resortz by Danube, Arjan, Dubai"
115000.0,Apartment,2.0,1000.0,"BLVD Heights Tower 2, BLVD Heights, Downtown Dubai, Dubai"
44999.0,Apartment,2.0,900.0,"Emerald Jadaf Metro, Al Jaddaf, Dubai"
45000.0,Apartment,2.0,850.0,"Oxford Building, Jumeirah Village Circle, Dubai"
135000.0,Villa,5.0,2315.0,"Mira Oasis 2, Mira Oasis, Reem, Dubai"
29000.0,Apartment,2.0,1700.0,"Abu shagara, Sharjah"
65000.0,Apartment,3.0,1170.0,"Azizi Star, Al Furjan, Dubai"
34000.0,Apartment,1.0,493.0,"Q Gardens Boutique Residences, Arjan, Dubai"
89999.0,Apartment,4.0,1437.0,"Sky Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
80000.0,Apartment,2.0,788.0,"Wilton Terraces 2, Mohammed Bin Rashid City, Dubai"
94999.0,Apartment,3.0,1615.0,"Ocean Terrace, Marina Square, Al Reem Island, Abu Dhabi"
115000.0,Apartment,2.0,1316.0,"Sky Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
45000.0,Apartment,1.0,398.0,"Signature Livings, Jumeirah Village Circle, Dubai"
30000.0,Apartment,1.0,649.0,"Mazaya 1, Queue Point, Dubai Land, Dubai"
87000.0,Apartment,2.0,950.0,"Sanibel Tower, Park Island, Dubai Marina, Dubai"
139999.0,Apartment,3.0,1550.0,"Canal Residence, Al Reem Island, Abu Dhabi"
100000.0,Apartment,3.0,1500.0,"Tala Tower, Marina Square, Al Reem Island, Abu Dhabi"
50000.0,Apartment,1.0,665.0,"Bloom Towers, Jumeirah Village Circle, Dubai"
40000.0,Apartment,2.0,566.0,"Al Ramth 07, Al Ramth, Remraam, Dubai"
,Apartment,3.0,1500.0,"Farah Residence, Al Warsan 4, Al Warsan, Dubai"
45000.0,Apartment,2.0,800.0,"Ahmed Al Abdulla Residence, Arjan, Dubai"
67998.0,Apartment,2.0,854.0,"SOL Bay, Business Bay, Dubai"
110000.0,Apartment,3.0,1606.0,"Executive Tower B, Executive Towers, Business Bay, Dubai"
100000.0,Apartment,1.0,525.0,"The Palm Tower, Palm Jumeirah, Dubai"
100000.0,Apartment,1.0,441.0,"The Palm Tower, Palm Jumeirah, Dubai"
70000.0,Apartment,2.0,873.0,"Hartland Greens, Sobha Hartland, Mohammed Bin Rashid City, Dubai"
260000.0,Apartment,3.0,1704.0,"Al Bateen Residence, The Walk, Jumeirah Beach Residence, Dubai"
135000.0,Apartment,2.0,831.0,"The Residences at District One, Mohammed Bin Rashid City, Dubai"
67000.0,Apartment,2.0,901.0,"The Residence Central Park, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
23000.0,Apartment,1.0,500.0,"Lago Vista C, Lago Vista, Dubai Production City (IMPZ), Dubai"
125000.0,Apartment,2.0,1338.0,"Sky Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
72999.0,Apartment,2.0,900.0,"Parkside Residence, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
55000.0,Apartment,1.0,480.0,"Collective, Dubai Hills Estate, Dubai"
300000.0,Townhouse,4.0,4074.0,"Saadiyat Beach Villas, Saadiyat Beach, Saadiyat Island, Abu Dhabi"
65000.0,Apartment,2.0,785.0,"Gulf Paradise, Saadiyat Island, Abu Dhabi"
80000.0,Apartment,3.0,1550.0,"Najmat Tower C1, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi"
85000.0,Apartment,4.0,1425.0,"Gulf Paradise, Saadiyat Island, Abu Dhabi"
190000.0,Townhouse,4.0,2170.0,"Maple 3, Maple at Dubai Hills Estate, Dubai Hills Estate, Dubai"
130000.0,Apartment,3.0,1511.0,"Amna, Al Habtoor City, Business Bay, Dubai"
31999.0,Apartment,2.0,850.0,"Trafalgar Central, CBD (Central Business District), International City, Dubai"
149500.0,Apartment,3.0,1669.0,"Canal Residence, Al Reem Island, Abu Dhabi"
105000.0,Apartment,2.0,1175.0,"The Bridges, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
57999.0,Apartment,2.0,1100.0,"Al Manal Residence 1, La Vista Residence, Dubai Silicon Oasis, Dubai"
120000.0,Apartment,3.0,1511.0,"Noora, Al Habtoor City, Business Bay, Dubai"
54999.0,Apartment,2.0,850.0,"Azure, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
350000.0,Villa,7.0,15000.0,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai"
160000.0,Apartment,4.0,2138.0,"Al Faridah, Al Raha Beach, Abu Dhabi"
145000.0,Apartment,3.0,1317.0,"Orra Marina, Dubai Marina, Dubai"
28000.0,Apartment,1.0,486.0,"Hera Tower, Dubai Sports City, Dubai"
67725.0,Apartment,1.0,560.0,"Marina Rise Tower, Al Reem Island, Abu Dhabi"
215000.0,Apartment,3.0,1965.0,"Balqis Residences, Kingdom of Sheba, Palm Jumeirah, Dubai"
1100000.0,Villa,5.0,7293.0,"Garden Homes Frond B, Garden Homes, Palm Jumeirah, Dubai"
420000.0,Apartment,3.0,1848.0,"The Address Downtown Hotel, Downtown Dubai, Dubai"
55000.0,Apartment,1.0,694.0,"Waters Edge, Yas Island, Abu Dhabi"
230000.0,Townhouse,4.0,3560.0,"The Cedars, Yas Acres, Yas Island, Abu Dhabi"
35000.0,Apartment,3.0,1658.0,"Al Hili, Al Ain"
295000.0,Penthouse,5.0,2623.0,"Creekside 18 A, Creekside 18, Dubai Creek Harbour (The Lagoons), Dubai"
15000.0,Apartment,1.0,800.0,"Al Naemiyah, Ajman"
48000.0,Apartment,2.0,793.0,"Axis Residence 2, Axis Residence, Dubai Silicon Oasis, Dubai"
130000.0,Apartment,1.0,810.0,"Madinat Jumeirah Living, Umm Suqeim, Dubai"
17000.0,Apartment,1.0,850.0,"Al Naimiya, Al Naemiyah, Ajman"
115000.0,Villa,3.0,2200.0,"Mira Oasis 1, Mira Oasis, Reem, Dubai"
95000.0,Apartment,2.0,1111.0,"Creek Gate, Dubai Creek Harbour (The Lagoons), Dubai"
45000.0,Apartment,1.0,416.0,"Signature Livings, Jumeirah Village Circle, Dubai"
575000.0,Villa,5.0,14000.0,"Master View, Islamic Clusters, Jumeirah Islands, Dubai"
89999.0,Apartment,3.0,1320.0,"Marina Blue Tower, Marina Square, Al Reem Island, Abu Dhabi"
100000.0,Apartment,3.0,1375.0,"Waters Edge, Yas Island, Abu Dhabi"
50000.0,Apartment,3.0,1400.0,"Sunrise Building, Dubai Silicon Oasis, Dubai"
375000.0,Villa,6.0,4296.0,"Whispering Pines, Earth, Jumeirah Golf Estates, Dubai"
119999.0,Apartment,4.0,1500.0,"Y Tower Reem, Tamouh, Al Reem Island, Abu Dhabi"
120000.0,Villa,4.0,1988.0,"Camelia 1, Camelia, Arabian Ranches 2, Dubai"
120000.0,Villa,5.0,3600.0,"Mirdif Villas, Mirdif, Dubai"
170000.0,Apartment,2.0,1925.0,"Seventh Heaven, Al Barari, Dubai"
49999.0,Apartment,2.0,850.0,"Burooj Views, Marina Square, Al Reem Island, Abu Dhabi"
68000.0,Apartment,3.0,950.0,"Azizi Plaza, Al Furjan, Dubai"
70000.0,Apartment,1.0,612.0,"Sobha Creek Vistas, Sobha Hartland, Mohammed Bin Rashid City, Dubai"
65000.0,Apartment,2.0,901.0,"The Residence Central Park, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
90000.0,Apartment,4.0,1754.0,"Gulf Paradise, Saadiyat Island, Abu Dhabi"
84990.0,Apartment,2.0,966.0,"Burj Views A, Burj Views, Downtown Dubai, Dubai"
53000.0,Apartment,2.0,850.0,"The Bridges, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
55000.0,Apartment,3.0,1012.0,"Mazaya 18, Queue Point, Dubai Land, Dubai"
65000.0,Apartment,2.0,850.0,"Gulf Paradise, Saadiyat Island, Abu Dhabi"
104999.0,Apartment,2.0,1300.0,"The Bridges, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
135000.0,Apartment,4.0,1923.0,"The Residence Central Park, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
115000.0,Townhouse,4.0,2026.0,"Sama Townhouses, Town Square, Dubai"
135000.0,Townhouse,4.0,3141.0,"Sama Townhouses, Town Square, Dubai"
120000.0,Villa,3.0,2006.0,"Springs 5, The Springs, Dubai"
52000.0,Apartment,1.0,514.0,"The Royal Oceanic, Oceanic, Dubai Marina, Dubai"
105000.0,Apartment,4.0,1950.0,"Najmat Tower C1, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi"
170000.0,Apartment,3.0,2000.0,"Meera, Al Habtoor City, Business Bay, Dubai"
79999.0,Apartment,1.0,757.0,"The Links East Tower, The Links, The Views, Dubai"
31999.0,Apartment,2.0,850.0,"Al Hikma Building, Al Warsan 4, Al Warsan, Dubai"
85000.0,Apartment,2.0,853.0,"The Fairways North, The Fairways, The Views, Dubai"
200000.0,Villa,5.0,9845.0,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai"
29999.0,Apartment,2.0,850.0,"Spain Cluster, International City, Dubai"
150000.0,Townhouse,4.0,2150.0,"Najmat Tower C1, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi"
69500.0,Apartment,1.0,813.0,"Belgravia 3, Belgravia, Jumeirah Village Circle, Dubai"
83000.0,Apartment,3.0,1250.0,"The Residence Central Park, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
170000.0,Villa,3.0,3757.0,"Springs 11, The Springs, Dubai"
70000.0,Apartment,1.0,812.0,"Belgravia 3, Belgravia, Jumeirah Village Circle, Dubai"
95000.0,Apartment,1.0,536.0,"Silverene Tower B, Silverene, Dubai Marina, Dubai"
160000.0,Apartment,3.0,2042.0,"Pelham, Akoya Park, DAMAC Hills, Dubai"
95000.0,Apartment,1.0,791.0,"The Atria, Business Bay, Dubai"
160000.0,Apartment,3.0,2035.0,"Noora, Al Habtoor City, Business Bay, Dubai"
210000.0,Apartment,2.0,950.0,"The Residences at Caesars Resort, Caesars Bluewaters Dubai, Bluewaters, Dubai"
72000.0,Apartment,1.0,602.0,"Silverene Tower B, Silverene, Dubai Marina, Dubai"
110000.0,Townhouse,3.0,2242.0,"Sama Townhouses, Town Square, Dubai"
65000.0,Townhouse,4.0,1881.0,"Aster, Damac Hills 2, Dubai"
110000.0,Apartment,4.0,1420.0,"Al Dana, Al Raha Beach, Abu Dhabi"
260000.0,Villa,5.0,3735.0,"Yas Acres, Yas Island, Abu Dhabi"
58000.0,Apartment,3.0,1600.0,"CBD (Central Business District), International City, Dubai"
39999.0,Apartment,2.0,596.0,"Safi, Town Square, Dubai"
157000.0,Apartment,5.0,2553.0,"The Pearl Residences at Saadiyat, Saadiyat Island, Abu Dhabi"
135000.0,Apartment,4.0,1978.0,"The Pearl Residences at Saadiyat, Saadiyat Island, Abu Dhabi"
180000.0,Apartment,3.0,1778.0,"Anantara Residences, Palm Jumeirah, Dubai"
385000.0,Villa,5.0,6694.0,"Yas Acres, Yas Island, Abu Dhabi"
44000.0,Apartment,2.0,1300.0,"CBD (Central Business District), International City, Dubai"
77000.0,Apartment,2.0,1231.0,"The Pearl Residences at Saadiyat, Saadiyat Island, Abu Dhabi"
120000.0,Apartment,3.0,1490.0,"Miska 1, Miska, Old Town, Dubai"
190000.0,Villa,4.0,12500.0,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai"
159500.0,Apartment,2.0,1252.0,"Al Das, Shoreline Apartments, Palm Jumeirah, Dubai"
31000.0,Apartment,1.0,422.0,"The White Palace, Dubai Silicon Oasis, Dubai"
135000.0,Apartment,2.0,697.0,"Dubai Marina Moon, Dubai Marina, Dubai"
400000.0,Villa,7.0,1499.0,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai"
255000.0,Apartment,4.0,1804.0,"Downtown Views, Downtown Dubai, Dubai"
450000.0,Villa,6.0,4749.0,"HIDD Al Saadiyat, Saadiyat Island, Abu Dhabi"
36000.0,Apartment,3.0,2200.0,"Al Khan, Sharjah"
18000.0,Apartment,3.0,1196.0,"Emirates City, Ajman"
95000.0,Apartment,2.0,790.0,"Royal Bay, Palm Jumeirah, Dubai"
55000.0,Apartment,2.0,915.0,"Al Maha Tower, Marina Square, Al Reem Island, Abu Dhabi"
200000.0,Villa,6.0,5000.0,"Al Bateen, Abu Dhabi"
27000.0,Apartment,1.0,549.0,"Building 38 to Building 107, Mediterranean Cluster, Discovery Gardens, Dubai"
150000.0,Apartment,1.0,623.0,"The Address Jumeirah Resort and Spa, Jumeirah Beach Residence, Dubai"
46000.0,Apartment,2.0,1286.0,"Skycourts Towers, Dubai Land, Dubai"
220000.0,Apartment,4.0,1755.0,"Damac Maison The Distinction, Downtown Dubai, Dubai"
170000.0,Villa,5.0,3000.0,"Mushrif Gardens, Al Mushrif, Abu Dhabi"
45000.0,Apartment,2.0,789.0,"The Fern Heights, Al Furjan, Dubai"
64000.0,Apartment,2.0,690.0,"The Fern Heights, Al Furjan, Dubai"
50000.0,Apartment,3.0,1033.0,"Al Ghadeer 2, Al Ghadeer, Abu Dhabi"
159000.0,Apartment,3.0,1407.0,"Downtown Views, Downtown Dubai, Dubai"
48000.0,Apartment,3.0,1033.0,"Al Ghadeer 2, Al Ghadeer, Abu Dhabi"
40000.0,Apartment,2.0,827.0,"Spring Oasis, Dubai Silicon Oasis, Dubai"
130000.0,Apartment,2.0,1144.0,"Jash Falqa, Shoreline Apartments, Palm Jumeirah, Dubai"
160000.0,Townhouse,4.0,2581.0,"Camelia 1, Camelia, Arabian Ranches 2, Dubai"
115000.0,Apartment,4.0,2600.0,"Al Saadiyat Avenue, Saadiyat Island, Abu Dhabi"
260000.0,Apartment,3.0,1452.0,"The Address Residence Fountain Views 2, The Address Residence Fountain Views, Downtown Dubai, Dubai"
66998.0,Apartment,1.0,834.0,"Belgravia 3, Belgravia, Jumeirah Village Circle, Dubai"
82000.0,Apartment,3.0,1200.0,"Goldcrest Views 1, Lake Allure, Jumeirah Lake Towers, Dubai"
60000.0,Villa,5.0,1881.0,"Primrose, Damac Hills 2, Dubai"
185000.0,Apartment,5.0,2369.0,"Cluster C, Jumeirah Heights, Dubai"
50070.0,Apartment,1.0,650.0,"Al Saadiyat Avenue, Saadiyat Island, Abu Dhabi"
45000.0,Apartment,2.0,801.0,"Leerbach Palace Tower, Arjan, Dubai"
90000.0,Apartment,2.0,1111.0,"Creek Gate, Dubai Creek Harbour (The Lagoons), Dubai"
40000.0,Apartment,3.0,1228.0,"Mazaya 3, Queue Point, Dubai Land, Dubai"
80000.0,Apartment,1.0,548.0,"Palm Views East, Palm Views, Palm Jumeirah, Dubai"
700000.0,Villa,7.0,20000.0,"Al Barsha 2 Villas, Al Barsha 2, Al Barsha, Dubai"
80000.0,Apartment,2.0,1083.0,"Bloom Towers, Jumeirah Village Circle, Dubai"
69998.0,Apartment,2.0,980.0,"Ansam 1, Ansam, Yas Island, Abu Dhabi"
78000.0,Apartment,2.0,1000.0,"Al Saadiyat Avenue, Saadiyat Island, Abu Dhabi"
85000.0,Apartment,3.0,1450.0,"Godolphin Avenue, Meydan, Dubai"
145000.0,Townhouse,4.0,1950.0,"Camelia 1, Camelia, Arabian Ranches 2, Dubai"
250000.0,Apartment,4.0,1812.0,"Downtown Views, Downtown Dubai, Dubai"
31985.0,Apartment,1.0,390.0,"Azizi Aura, Downtown Jebel Ali, Dubai"
150000.0,Apartment,2.0,936.0,"St. Regis, Saadiyat Beach, Saadiyat Island, Abu Dhabi"
130000.0,Townhouse,4.0,2421.0,"Hayat Townhouses, Town Square, Dubai"
65000.0,Apartment,2.0,880.0,"AG Tower, Business Bay, Dubai"
60000.0,Apartment,2.0,750.0,"Sea View Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
51500.0,Apartment,1.0,700.0,"The Bridges, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
260000.0,Apartment,4.0,3078.0,"Jumeirah Living, World Trade Centre Residence, World Trade Center, Dubai"
84998.0,Townhouse,3.0,1732.0,"Amaranta 2, Villanova, Dubai Land, Dubai"
65000.0,Apartment,2.0,1050.0,"Manazel Meydan, Meydan Avenue, Meydan, Dubai"
120000.0,Villa,4.0,2475.0,"Amaranta, Villanova, Dubai Land, Dubai"
55000.0,Apartment,2.0,783.0,"Al Safa 1 Villas, Al Safa 1, Al Safa, Dubai"
275000.0,Villa,6.0,5500.0,"Jumeirah 1 Villas, Jumeirah 1, Jumeirah, Dubai"
102999.0,Apartment,4.0,1450.0,"Parkside Residence, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
380000.0,Apartment,2.0,1865.0,"Nikki Beach Resort and Spa Dubai, Pearl Jumeirah, Jumeirah, Dubai"
220000.0,Apartment,3.0,2000.0,"Balqis Residences, Kingdom of Sheba, Palm Jumeirah, Dubai"
85000.0,Apartment,3.0,1400.0,"Marina Bay by DAMAC, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi"
270000.0,Villa,6.0,15000.0,"Nad Al Sheba 4, Nadd Al Sheba, Dubai"
85000.0,Villa,4.0,3000.0,"Mirdif Villas, Mirdif, Dubai"
81998.0,Apartment,2.0,794.0,"Sobha Creek Vistas, Sobha Hartland, Mohammed Bin Rashid City, Dubai"
29000.0,Apartment,2.0,721.0,"England Cluster, International City, Dubai"
